Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
287.0454,34095,left,2,-199.7354,289.356,55.06704,42.59233,-56.53515,45.69986,1.73362,0.9097469,1.777122,-245.3844,236.5387,39.18062,-380.8248,22.94168,12.16883,0,0.2014464,0
287.0454,34095,right,2,85.56405,247.5845,86.52584,-27.97678,3.942566,77.17379,1.455618,-0.8699741,-1.4264,136.7525,197.2969,87.70651,340.4842,48.19468,118.68,0,0.4666567,0
287.0625,34097,left,2,-199.9252,289.4365,56.29422,-29.4565,24.43876,74.51099,1.740535,0.911392,1.785824,-245.4594,236.6519,39.99528,-377.7902,21.52659,9.814371,0,0.1778367,0
287.0625,34097,right,2,85.30045,247.2818,87.59676,-10.24379,-13.44058,59.58735,1.458046,-0.8674929,-1.430352,136.5399,197.0215,88.5082,338.464,44.84105,116.2384,0,0.5589508,0
287.0786,34098,left,2,-200.2736,289.8448,57.04769,-39.92088,46.79312,86.32841,1.742107,0.9210425,1.792019,-245.2808,236.667,40.52318,-375.7816,20.74151,8.146064,0,0.2199351,0
287.0786,34098,right,2,85.08241,246.9059,87.94773,-24.9812,-43.06767,40.2119,1.461056,-0.8711734,-1.433332,136.1335,196.4451,88.64316,336.7992,42.32836,114.7937,0,0.5848714,0
287.0954,34100,left,2,-200.6099,290.2753,58.71151,-1.628673,0.1530033,100.7157,1.747128,0.9324635,1.80379,-244.9345,236.6647,41.67251,-373.1253,20.10521,4.612647,0,0.2717912,0
287.0954,34100,right,2,84.74782,246.3643,88.52636,-20.93018,-19.18378,31.89335,1.466818,-0.8799298,-1.438556,135.3574,195.4511,88.88364,333.5406,37.83197,113.049,0,0.590453,0
287.1117,34102,left,2,-199.8377,289.3707,60.49723,33.09054,-36.77694,105.9175,1.754897,0.9383122,1.817827,-243.6511,235.5307,42.76282,-372.3608,20.19541,0.6980668,0,0.2577359,0
287.1117,34102,right,2,84.5194,245.8341,88.85135,-13.80399,-37.2057,15.87388,1.465931,-0.8812396,-1.436976,135.0727,194.8608,89.24285,333.5137,37.47571,112.8222,0,0.5858499,0
287.1283,34104,left,2,-199.4731,289.3356,62.60209,38.48376,-10.81564,122.1424,1.760034,0.9544914,1.834798,-242.2062,234.807,44.20498,-371.402,20.7683,-2.70728,0,0.2801445,0
287.1283,34104,right,2,84.08485,245.1649,88.93535,-27.60547,-36.64747,3.247987,1.462479,-0.8794914,-1.432888,134.7108,194.2622,89.47857,333.8538,37.75535,112.9853,0,0.5760226,0
287.1453,34106,left,2,-198.6077,288.5069,64.63401,40.68701,-26.03373,120.4571,1.764195,0.9525926,1.840267,-241.3172,234.0728,45.83353,-371.8354,21.77837,-5.166125,0,0.248363,0
