Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
647.2784,75282,right,2,83.08662,309.1163,4.198716,8.175956,449.8892,-17.10973,1.861789,-0.1753746,-1.6222,150.7934,297.0071,-3.884452,339.9456,138.5294,33.57809,0,0.319512,0
647.2784,75282,left,2,-150.4195,242.4337,41.93156,42.61932,-178.3244,29.54662,1.347934,1.178894,1.12983,-183.6035,180.8568,48.80179,-316.4027,-20.47628,113.0396,0,0.7797699,0
647.2947,75283,right,2,83.0407,312.1271,4.236409,-5.349032,350.7121,4.390563,1.875006,-0.1716234,-1.623323,150.6792,300.0862,-3.922372,336.0372,136.9603,32.56484,0,0.3112726,0
647.2947,75283,left,2,-149.7,240.0974,42.25471,83.80835,-272.1384,37.64122,1.348143,1.174905,1.132628,-183.1809,178.6653,49.05362,-318.8669,-21.21391,111.7957,0,0.7722829,0
647.3113,75285,right,2,82.35153,318.4067,4.061918,-31.34414,385.3893,-7.724083,1.837723,-0.1818507,-1.619286,149.8147,305.5762,-3.909678,329.3229,135.2747,28.88153,0,0.4049473,0
647.3113,75285,left,2,-147.4925,235.7045,42.73613,119.4057,-216.3558,26.90454,1.343297,1.151471,1.145009,-182.3995,175.0658,49.62725,-323.1073,-21.81502,110.7853,0,0.7854776,0
647.3278,75287,right,2,81.76379,325.3547,4.023454,-37.30307,339.3052,-4.806856,1.828395,-0.1931179,-1.62058,149.0462,311.6905,-4.271152,326.2864,138.0504,22.88954,0,0.5388658,0
647.3278,75287,left,2,-146.4265,233.3616,43.48926,50.63467,-130.1827,51.38202,1.33288,1.126983,1.153932,-182.867,173.6578,50.71335,-326.6182,-21.12061,111.538,0,0.7528461,0
647.3444,75289,right,2,81.20396,330.7896,3.890738,-48.39319,269.0428,-6.530632,1.819263,-0.2081458,-1.622787,148.2157,315.9789,-4.748664,322.3521,138.6582,18.42897,0,0.6609135,0
647.3444,75289,left,2,-144.9568,230.0978,44.42165,89.38621,-212.3607,56.11736,1.323025,1.104997,1.164484,-182.8676,171.3365,51.87727,-329.7392,-21.25233,112.2226,0,0.639203,0
