Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
612.9247,70717,right,1,-276.4961,377.3701,75.66991,-95.1515,119.2853,69.63131,0.5577483,-0.78734,-0.9500068,-228.2728,338.1048,104.0375,-347.6881,109.1399,79.73369,0,0.9228706,0
612.9414,70719,right,1,-277.9671,379.1552,76.75347,-96.6039,95.04671,53.24683,0.5483696,-0.7115059,-0.9861786,-227.8025,341.6779,103.7628,-344.4401,110.7093,85.74106,0,0.9392717,0
612.9584,70721,right,1,-279.9603,380.8942,77.2108,-120.5936,123.8461,15.63202,0.5380511,-0.67124,-1.01435,-228.4312,344.7468,103.2631,-342.983,112.293,92.36681,0,0.9339283,0
612.9753,70723,right,1,-283.1334,383.6584,78.28881,-194.8015,175.7304,61.77479,0.5461634,-0.6281938,-1.062038,-229.6962,348.5951,101.8837,-338.853,113.4382,94.03208,0.03854353,0.95778,0
612.9913,70725,right,1,-286.8356,387.0175,79.06087,-223.506,204.0953,40.6249,0.5255705,-0.5716872,-1.087272,-231.9113,353.7129,101.5252,-335.5653,116.0003,96.60569,0,1.114078,0
613.0076,70726,right,1,-288.7024,388.4673,79.05565,-216.0054,167.7634,-0.6048994,0.5164219,-0.5161561,-1.086701,-233.4572,356.179,101.5889,-337.0492,118.4495,96.20154,0.07666639,1.347995,0
613.0242,70728,right,1,-292.9693,391.7444,78.72523,-228.7125,203.4997,-34.77143,0.5364107,-0.4535867,-1.081632,-237.9733,359.7784,101.3854,-345.4328,123.887,92.25833,0,1.700842,0
613.0411,70730,right,1,-296.4149,395.0782,78.04612,-185.187,205.9715,-27.88668,0.5848132,-0.4900886,-1.055379,-243.3037,360.6899,101.5384,-360.0534,129.5986,85.98354,0.09210613,2.065239,0.08369487
613.0573,70732,right,1,-299.4535,398.3,78.19457,-174.03,176.5643,13.20233,0.6446747,-0.4958444,-1.058372,-247.1953,362.1018,100.6824,-369.3453,134.5925,76.29914,0.3015715,2.132026,0.3438765
613.0741,70734,right,1,-302.1433,401.908,78.79874,-161.141,226.9401,47.01546,0.6620508,-0.4911679,-1.064195,-249.8725,365.3826,100.6736,-372.1396,138.3724,72.51802,0.4379806,2.345413,0.6025012
613.0905,70736,right,1,-307.7677,404.8565,79.85788,-328.7279,225.9844,55.37564,0.682901,-0.4196458,-1.138939,-252.606,370.7533,97.96301,-366.6169,139.0027,74.11275,0.2418094,2.036472,0
613.107,70738,right,1,-313.4576,406.3384,80.0463,-231.6513,1.024101,-15.42911,0.8042184,-0.3795737,-1.284769,-254.7209,374.0677,89.19968,-355.6695,135.9967,69.02057,0,2.335762,0
613.124,70740,right,1,-316.7081,406.9687,78.43407,-180.5651,28.13647,-95.97359,1.193438,-0.3522521,-1.453812,-257.42,373.305,76.19616,-354.6052,133.9984,52.46822,0,2.318232,0.08585379
613.1401,70742,right,1,-318.9431,407.7095,77.41859,-92.05977,55.20422,-0.9387785,1.574209,-0.2948616,-1.571836,-260.7441,372.7986,67.21675,-358.3509,134.4223,36.79759,0.05376319,2.365616,0.3774767
613.1567,70744,right,1,-320.3185,408.2545,74.82817,-60.16219,35.45616,-154.5435,1.867214,-0.2179126,-1.661172,-262.9683,373.9549,58.72837,-360.5011,136.0336,24.72197,0.3940102,2.27041,0.4701587
613.1733,70745,right,1,-320.6382,408.2103,73.14896,-36.89938,-5.100325,-193.8373,1.948364,-0.2012938,-1.69024,-263.9238,373.779,55.11818,-363.6208,137.0038,19.42999,0.03476692,2.238114,0.4987006
