Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
689.6486,53431,left,1,-42.31819,135.1828,-25.60174,-81.10098,175.5142,93.32386,0.343086,2.8739,1.029777,-101.4035,115.5741,11.2969,-341.3491,97.50147,103.5521,0,0.9945655,0
689.6819,53435,left,1,-42.97161,139.0533,-23.14587,-96.65139,114.2293,99.34267,0.3734247,2.8883,1.048383,-102.4811,118.3398,12.56109,-342.1365,89.87159,102.9291,0,1.091463,0
689.7164,53439,left,1,-44.52662,142.8589,-21.94449,-87.20111,123.4146,36.60826,0.3642654,2.891505,1.058641,-104.401,121.9957,13.2646,-342.1891,77.23265,101.9471,0,1.084091,0.03292938
689.7484,53442,left,1,-45.44323,143.9432,-21.36648,-17.13138,9.423112,13.87532,0.3949088,2.894809,1.055241,-104.7827,121.337,13.78861,-338.7555,60.30266,102.9123,0,1.054642,0
689.7826,53446,left,1,-45.9006,144.1967,-21.6837,-20.75098,22.76837,-20.99058,0.4107669,2.904506,1.04726,-104.6729,120.6817,13.84527,-336.6735,53.63237,103.7988,0,1.062729,0
689.8159,53448,left,1,-45.78342,144.1731,-22.35967,24.71505,-18.70804,-31.0321,0.41886,2.903245,1.035371,-104.0172,120.1348,13.65961,-336.161,53.06922,103.2306,0,1.053013,0
689.8535,53451,left,1,-43.4654,141.2154,-23.64923,26.44915,-29.99567,-29.22153,0.383218,2.908024,1.032358,-101.9714,118.8538,12.92749,-336.934,63.02507,102.8568,0,1.332415,0.1885998
689.8867,53453,left,1,-43.16531,141.1787,-23.96614,4.619727,4.363531,-6.560678,0.3914151,2.922513,1.033123,-101.6315,118.7973,12.59715,-337.9427,67.9938,101.97,0,1.443302,0.3628029
689.9196,53455,left,1,-43.56751,141.7331,-23.87992,-20.89733,19.47278,9.748574,0.3952041,2.925252,1.034182,-102.0727,119.4667,12.6384,-339.3031,74.14079,102.5206,0,1.456113,0.3913784
689.9521,53457,left,1,-44.52235,142.3764,-23.22632,-38.95722,28.93184,30.37956,0.4906116,2.946356,0.9975654,-100.439,115.733,14.20193,-336.4246,66.21738,105.1444,0,1.34124,0.1798844
689.9862,53459,left,1,-46.69127,146.0753,-22.03956,-70.11502,124.3771,46.12279,0.4920938,2.945995,1.006942,-102.9415,119.1715,14.81825,-337.6653,59.36785,102.7942,0.05625665,1.35759,0.1425247
690.0197,53461,left,1,-46.45617,147.3901,-20.89018,12.61652,20.52684,30.63811,0.4156745,2.901469,1.03199,-104.7461,123.6829,15.14775,-340.4819,63.92787,100.409,0.1679101,1.556764,0.148568
690.0533,53463,left,1,-46.3805,147.4356,-19.5199,-9.597107,15.4211,37.33551,0.4123824,2.89334,1.0455,-105.2735,124.1682,15.85714,-341.043,66.53462,102.4749,0.2006005,1.569209,0.1875045
