Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
598.6176,45189,right,2,213.0835,266.1829,53.53956,35.14922,-131.815,-14.88392,0.6826503,-0.5044187,-0.7272158,263.0509,228.0114,91.11953,437.0172,37.31987,127.9099,0.6332638,1.826475,0
598.6176,45189,left,2,-118.3273,222.0102,-5.771582,2.307308,-1.782913,0.003758997,1.177934,0.8776202,1.154596,-170.4943,171.8102,7.225864,-362.7986,8.080679,71.97699,0,0.02465799,0
598.6508,45192,right,2,212.7864,259.6201,54.13535,-49.46703,-216.3585,17.78608,0.49134,-0.3834267,-0.7176985,266.1888,231.6069,95.53534,461.069,63.29753,136.4577,0.6170886,1.800272,0
598.6508,45192,left,2,-118.3564,222.0678,-5.761682,-5.225802,6.871186,1.059343,1.179132,0.8765204,1.156606,-170.5728,171.917,7.198559,-362.8716,8.572792,72.93172,0,0.02559333,0
598.6838,45194,right,2,209.5213,253.1059,54.67788,-119.6431,-232.0255,20.30507,0.37459,-0.2859338,-0.7203743,264.8197,231.9514,97.5358,473.9604,82.18674,140.1004,0.6309137,1.724456,0
598.6838,45194,left,2,-118.3713,222.1574,-5.815473,-0.6556813,4.054555,-3.575693,1.180007,0.8774097,1.156653,-170.5401,171.9479,7.11266,-362.7631,8.411913,72.59023,0,0.02207902,0
598.7179,45197,right,2,204.7476,244.7834,54.72461,-119.9556,-193.6689,-15.97991,0.2448701,-0.1847232,-0.7416578,262.3841,231.6254,97.71263,488.1124,108.9352,142.1524,0.629239,1.661427,0
598.7179,45197,left,2,-118.6765,222.4808,-5.964871,-9.580755,12.69095,-2.76683,1.181222,0.8780395,1.156777,-170.8044,172.1973,6.873855,-363.2085,8.258779,70.79436,0,0.01357981,0
598.7498,45199,right,2,200.615,239.5128,53.39303,-174.541,-213.3435,-70.39298,0.1816089,-0.1503436,-0.7667862,259.675,230.3431,95.63642,492.6086,125.2625,147.4147,0.7442122,1.791253,0
598.7498,45199,left,2,-118.9031,222.6383,-6.069561,-7.23736,6.166377,-3.788222,1.182115,0.8794947,1.155746,-170.9257,172.2428,6.765724,-363.0591,7.86364,70.36819,0,0.006064162,0
598.7838,45202,right,2,194.4086,231.4038,49.86047,-161.978,-200.1894,-101.234,0.1088483,-0.1121601,-0.800032,254.4386,226.4845,91.69524,484.58,137.2078,175.6334,0.7224887,1.877838,0
598.7838,45202,left,2,-119.0911,222.942,-6.31197,-2.77496,10.963,-7.475287,1.181155,0.8792675,1.15345,-171.0969,172.5262,6.555518,-363.8632,8.295326,68.60712,0,0,0
598.8173,45204,right,2,189.1702,226.3018,46.05252,-224.1832,-205.0817,-177.8019,0.04709216,-0.06603713,-0.8026955,249.1467,224.5114,88.17146,477.7619,140.812,181.5017,0.6237507,1.792625,0
598.8173,45204,left,2,-119.3766,223.5588,-6.52365,-11.14495,23.45506,-9.554379,1.175044,0.8704382,1.154504,-171.7134,173.5571,6.573788,-362.7562,8.315425,71.21791,0,0,0
598.8504,45208,right,2,179.3076,216.0456,40.25184,-209.231,-271.1261,-107.4539,-0.1000166,0.06245835,-0.8002422,238.7873,221.0348,82.3326,467.0508,132.3761,171.8672,0.2572489,1.47341,0
598.8504,45208,left,2,-119.9432,223.1755,-7.806601,-15.24383,-30.1467,-42.11567,1.127661,0.8412767,1.133385,-173.0406,174.5604,7.204108,-351.5284,-1.547667,78.68196,0,0.05573845,0
