Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
694.4501,80437,right,2,130.8101,244.8125,-9.349506,-71.45163,24.68913,203.4851,1.168966,-1.218577,-0.7157196,161.555,181.4785,10.08615,308.1318,-16.57112,89.40313,0,0.2745049,0
694.4501,80437,left,2,-118.6737,256.0918,29.67669,-11.11077,-25.26739,74.58345,1.144345,1.486562,0.3192241,-137.3542,188.5385,49.42096,-299.9916,-10.55544,79.59129,0.07055739,1.365107,0.4392948
694.4669,80439,right,2,129.9877,246.3261,-5.432584,-57.37816,68.84872,234.2693,1.182281,-1.19357,-0.7684107,162.189,183.4008,12.96071,310.7949,-14.22569,89.50893,0,0.2767881,0
694.4669,80439,left,2,-118.7814,255.7271,31.03201,-11.42824,-14.63327,79.99258,1.158398,1.483473,0.330435,-137.4469,187.9098,49.90652,-298.7587,-12.35306,79.45091,0.1193459,1.509837,0.5983105
694.4836,80441,right,2,129.3127,247.4331,-1.165941,-33.42817,73.0865,254.053,1.203896,-1.176767,-0.8131832,162.3709,184.5916,15.92187,313.3208,-12.00081,90.52148,0,0.2966016,0
694.4836,80441,left,2,-118.5608,255.2622,32.3787,4.240645,-0.3906634,78.54386,1.163857,1.471784,0.3522741,-137.8649,187.5649,51.02497,-301.3803,-10.48026,83.28038,0.22065,1.645568,0.6238509
694.5005,80443,right,2,128.6962,249.171,3.172284,-26.46598,116.2046,248.6012,1.231714,-1.158353,-0.8716954,162.6971,186.4014,18.5661,314.5605,-10.4664,90.53951,0,0.3152242,0
694.5005,80443,left,2,-118.5719,256.1353,33.8788,-2.910805,50.31535,90.29717,1.166289,1.460091,0.3788475,-138.6553,188.6545,52.46999,-304.4246,-6.91966,88.11925,0.2916742,1.748085,0.6131532
694.5165,80445,right,2,127.8222,250.3485,7.394531,-48.02091,70.08487,242.479,1.258176,-1.147073,-0.9274778,162.7722,187.7348,21.12712,320.2151,-5.726169,90.29484,0,0.3201923,0
694.5165,80445,left,2,-118.9907,256.9489,35.61917,-34.24612,54.60585,103.6065,1.168079,1.453539,0.3850417,-139.3086,189.5281,54.17953,-305.6744,-5.284431,91.19382,0.4280832,1.834616,0.5214645
